UserID,Name,Service,Date,Time,Note,Car registration,Status
6718,สุชาติ ใจดี,repair,07 October 2025,17:00,เรียบร้อย,กท3945,process
6707,สมศักดิ์ กล้าหาญ,washing,07 October 2025,10:00,ตรวจสอบความสะอาด,กท5054,completed
6707,สมศักดิ์ กล้าหาญ,washing,07 October 2025,15:00,ตรวจสอบความสะอาด,กท3563,completed
6711,กิตติชัย พูนสุข,washing,07 October 2025,17:00,ตรวจสอบความสะอาด,กท1648,completed
6706,สุชาติ แสงทอง,repair,07 October 2025,13:00,เรียบร้อย,กท1616,completed
6710,วิภาวดี แสงจันทร์,repair,07 October 2025,13:00,เรียบร้อย,กท1217,completed
6704,วิภา ดวงดาว,repair,07 October 2025,16:00,เรียบร้อย,กท8708,process
6707,สมศักดิ์ กล้าหาญ,washing,07 October 2025,13:00,ตรวจสอบความสะอาด,กท3673,completed
6702,สมหญิง รุ่งเรือง,repair,07 October 2025,13:00,เรียบร้อย,กท4017,completed
6714,สมหญิง จิตรดี,repair,07 October 2025,09:00,เรียบร้อย,กท9400,process
6711,กิตติชัย พูนสุข,washing,07 October 2025,16:00,ตรวจสอบความสะอาด,กท4428,completed
6717,กิตติพงศ์ กล้า,washing,07 October 2025,11:00,ตรวจสอบความสะอาด,กท9010,completed
6711,กิตติชัย พูนสุข,washing,07 October 2025,11:00,ตรวจสอบความสะอาด,กท1238,process
6710,วิภาวดี แสงจันทร์,repair,07 October 2025,15:00,เรียบร้อย,กท7982,completed
6705,กิตติพงศ์ สายชล,washing,08 October 2025,17:00,ตรวจสอบความสะอาด,กท4606,completed
6720,สมหญิง แสงทอง,repair,08 October 2025,11:00,เรียบร้อย,กท9262,completed
6717,กิตติพงศ์ กล้า,washing,08 October 2025,14:00,ตรวจสอบความสะอาด,กท1664,completed
6701,สมชาย ใจดี,washing,08 October 2025,11:00,ตรวจสอบความสะอาด,กท8621,completed
6709,ประเสริฐ สุขใจ,repair,08 October 2025,14:00,เรียบร้อย,กท6273,completed
6706,สุชาติ แสงทอง,repair,08 October 2025,15:00,เรียบร้อย,กท4258,completed
6705,กิตติพงศ์ สายชล,washing,08 October 2025,15:00,ตรวจสอบความสะอาด,กท6143,process
6702,สมหญิง รุ่งเรือง,repair,08 October 2025,17:00,เรียบร้อย,กท2773,process
6705,กิตติพงศ์ สายชล,washing,08 October 2025,11:00,ตรวจสอบความสะอาด,กท8733,process
6705,กิตติพงศ์ สายชล,washing,08 October 2025,11:00,ตรวจสอบความสะอาด,กท7490,process
6720,สมหญิง แสงทอง,repair,08 October 2025,15:00,เรียบร้อย,กท7413,completed
6719,สมศักดิ์ พูนผล,washing,08 October 2025,16:00,ตรวจสอบความสะอาด,กท4094,completed
6711,กิตติชัย พูนสุข,washing,08 October 2025,13:00,ตรวจสอบความสะอาด,กท5710,completed
6701,สมชาย ใจดี,washing,08 October 2025,14:00,ตรวจสอบความสะอาด,กท6086,completed
6703,ประสิทธิ์ เก่งงาน,repair,08 October 2025,11:00,เรียบร้อย,กท1942,completed
6715,ประเสริฐ กิตติ,repair,08 October 2025,09:00,เรียบร้อย,กท7426,completed
6715,ประเสริฐ กิตติ,repair,08 October 2025,17:00,เรียบร้อย,กท2634,completed
6711,กิตติชัย พูนสุข,washing,08 October 2025,17:00,ตรวจสอบความสะอาด,กท3744,completed
6707,สมศักดิ์ กล้าหาญ,washing,08 October 2025,11:00,ตรวจสอบความสะอาด,กท7140,completed
6712,สุชาดา ทองสุข,repair,08 October 2025,13:00,เรียบร้อย,กท3269,process
6708,สมหญิง ใจดี,repair,09 October 2025,11:00,เรียบร้อย,กท3924,completed
6713,สมพงษ์ กลิ่นหอม,washing,09 October 2025,11:00,ตรวจสอบความสะอาด,กท9871,completed
6705,กิตติพงศ์ สายชล,washing,09 October 2025,16:00,ตรวจสอบความสะอาด,กท6732,completed
6717,กิตติพงศ์ กล้า,washing,09 October 2025,16:00,ตรวจสอบความสะอาด,กท9999,completed
6701,สมชาย ใจดี,washing,09 October 2025,14:00,ตรวจสอบความสะอาด,กท8462,completed
6719,สมศักดิ์ พูนผล,washing,09 October 2025,14:00,ตรวจสอบความสะอาด,กท9552,completed
6706,สุชาติ แสงทอง,repair,09 October 2025,16:00,เรียบร้อย,กท9194,completed
6720,สมหญิง แสงทอง,repair,09 October 2025,09:00,เรียบร้อย,กท2365,process
6702,สมหญิง รุ่งเรือง,repair,09 October 2025,13:00,เรียบร้อย,กท5719,completed
6712,สุชาดา ทองสุข,repair,09 October 2025,15:00,เรียบร้อย,กท4626,completed
6706,สุชาติ แสงทอง,repair,10 October 2025,11:00,เรียบร้อย,กท1854,completed
6713,สมพงษ์ กลิ่นหอม,washing,10 October 2025,10:00,ตรวจสอบความสะอาด,กท8876,completed
6704,วิภา ดวงดาว,repair,10 October 2025,13:00,เรียบร้อย,กท6797,process
6706,สุชาติ แสงทอง,repair,10 October 2025,13:00,เรียบร้อย,กท8086,completed
6701,สมชาย ใจดี,washing,10 October 2025,16:00,ตรวจสอบความสะอาด,กท4729,completed
6716,วิภา ทองคำ,repair,10 October 2025,13:00,เรียบร้อย,กท4695,completed
6715,ประเสริฐ กิตติ,repair,10 October 2025,17:00,เรียบร้อย,กท6857,completed
6715,ประเสริฐ กิตติ,repair,10 October 2025,13:00,เรียบร้อย,กท3186,completed
6702,สมหญิง รุ่งเรือง,repair,10 October 2025,14:00,เรียบร้อย,กท8546,completed
6719,สมศักดิ์ พูนผล,washing,10 October 2025,14:00,ตรวจสอบความสะอาด,กท3356,completed
6715,ประเสริฐ กิตติ,repair,10 October 2025,11:00,เรียบร้อย,กท3518,process
6708,สมหญิง ใจดี,repair,10 October 2025,11:00,เรียบร้อย,กท1541,completed
6705,กิตติพงศ์ สายชล,washing,10 October 2025,14:00,ตรวจสอบความสะอาด,กท8172,completed
6710,วิภาวดี แสงจันทร์,repair,10 October 2025,10:00,เรียบร้อย,กท1593,completed
6716,วิภา ทองคำ,repair,10 October 2025,15:00,เรียบร้อย,กท6539,process
6715,ประเสริฐ กิตติ,repair,10 October 2025,09:00,เรียบร้อย,กท8131,completed
6720,สมหญิง แสงทอง,repair,10 October 2025,17:00,เรียบร้อย,กท3933,completed
6710,วิภาวดี แสงจันทร์,repair,10 October 2025,15:00,เรียบร้อย,กท7898,completed
6701,สมชาย ใจดี,washing,10 October 2025,13:00,ตรวจสอบความสะอาด,กท5078,process
6708,สมหญิง ใจดี,repair,11 October 2025,11:00,เรียบร้อย,กท9917,process
6707,สมศักดิ์ กล้าหาญ,washing,11 October 2025,11:00,ตรวจสอบความสะอาด,กท9762,process
6706,สุชาติ แสงทอง,repair,11 October 2025,15:00,เรียบร้อย,กท2772,completed
6711,กิตติชัย พูนสุข,washing,11 October 2025,15:00,ตรวจสอบความสะอาด,กท4754,process
6715,ประเสริฐ กิตติ,repair,11 October 2025,13:00,เรียบร้อย,กท5365,completed
6712,สุชาดา ทองสุข,repair,11 October 2025,17:00,เรียบร้อย,กท2388,process
6706,สุชาติ แสงทอง,repair,11 October 2025,10:00,เรียบร้อย,กท3427,completed
6719,สมศักดิ์ พูนผล,washing,11 October 2025,09:00,ตรวจสอบความสะอาด,กท5881,completed
6711,กิตติชัย พูนสุข,washing,11 October 2025,17:00,ตรวจสอบความสะอาด,กท9879,completed
6704,วิภา ดวงดาว,repair,11 October 2025,14:00,เรียบร้อย,กท5744,completed
6714,สมหญิง จิตรดี,repair,11 October 2025,14:00,เรียบร้อย,กท2783,completed
6712,สุชาดา ทองสุข,repair,11 October 2025,13:00,เรียบร้อย,กท6307,completed
6703,ประสิทธิ์ เก่งงาน,repair,12 October 2025,17:00,เรียบร้อย,กท2144,completed
6717,กิตติพงศ์ กล้า,washing,12 October 2025,13:00,ตรวจสอบความสะอาด,กท9684,completed
6701,สมชาย ใจดี,washing,12 October 2025,16:00,ตรวจสอบความสะอาด,กท2808,completed
6702,สมหญิง รุ่งเรือง,repair,12 October 2025,10:00,เรียบร้อย,กท5489,completed
6712,สุชาดา ทองสุข,repair,12 October 2025,09:00,เรียบร้อย,กท8083,completed
6706,สุชาติ แสงทอง,repair,12 October 2025,16:00,เรียบร้อย,กท6304,completed
6705,กิตติพงศ์ สายชล,washing,12 October 2025,13:00,ตรวจสอบความสะอาด,กท1410,completed
6720,สมหญิง แสงทอง,repair,12 October 2025,16:00,เรียบร้อย,กท6229,process
6716,วิภา ทองคำ,repair,12 October 2025,10:00,เรียบร้อย,กท6457,process
6706,สุชาติ แสงทอง,repair,12 October 2025,17:00,เรียบร้อย,กท6565,completed
6718,สุชาติ ใจดี,repair,12 October 2025,15:00,เรียบร้อย,กท2235,completed
6702,สมหญิง รุ่งเรือง,repair,13 October 2025,15:00,เรียบร้อย,กท7599,completed
6706,สุชาติ แสงทอง,repair,13 October 2025,10:00,เรียบร้อย,กท1589,completed
6709,ประเสริฐ สุขใจ,repair,13 October 2025,14:00,เรียบร้อย,กท7933,completed
6701,สมชาย ใจดี,washing,13 October 2025,15:00,ตรวจสอบความสะอาด,กท8326,completed
6715,ประเสริฐ กิตติ,repair,13 October 2025,11:00,เรียบร้อย,กท9785,completed
6713,สมพงษ์ กลิ่นหอม,washing,13 October 2025,10:00,ตรวจสอบความสะอาด,กท9265,completed
6717,กิตติพงศ์ กล้า,washing,13 October 2025,09:00,ตรวจสอบความสะอาด,กท8820,completed
6705,กิตติพงศ์ สายชล,washing,13 October 2025,17:00,ตรวจสอบความสะอาด,กท5126,completed
6710,วิภาวดี แสงจันทร์,repair,13 October 2025,09:00,เรียบร้อย,กท4401,completed
6706,สุชาติ แสงทอง,repair,13 October 2025,17:00,เรียบร้อย,กท7281,completed
6702,สมหญิง รุ่งเรือง,repair,13 October 2025,14:00,เรียบร้อย,กท7432,completed
6720,สมหญิง แสงทอง,repair,13 October 2025,13:00,เรียบร้อย,กท5184,completed
6707,สมศักดิ์ กล้าหาญ,washing,13 October 2025,14:00,ตรวจสอบความสะอาด,กท9741,completed
6704,วิภา ดวงดาว,repair,13 October 2025,13:00,เรียบร้อย,กท9435,process
6706,สุชาติ แสงทอง,repair,13 October 2025,14:00,เรียบร้อย,กท7963,completed
6720,สมหญิง แสงทอง,repair,13 October 2025,15:00,เรียบร้อย,กท4880,completed
6710,วิภาวดี แสงจันทร์,repair,13 October 2025,13:00,เรียบร้อย,กท1972,completed
6719,สมศักดิ์ พูนผล,washing,14 October 2025,15:00,ตรวจสอบความสะอาด,กท7499,completed
6705,กิตติพงศ์ สายชล,washing,14 October 2025,16:00,ตรวจสอบความสะอาด,กท2963,completed
6708,สมหญิง ใจดี,repair,14 October 2025,09:00,เรียบร้อย,กท5197,completed
6718,สุชาติ ใจดี,repair,14 October 2025,16:00,เรียบร้อย,กท7848,completed
6701,สมชาย ใจดี,washing,14 October 2025,11:00,ตรวจสอบความสะอาด,กท1184,process
6714,สมหญิง จิตรดี,repair,14 October 2025,16:00,เรียบร้อย,กท7011,process
6709,ประเสริฐ สุขใจ,repair,14 October 2025,16:00,เรียบร้อย,กท4412,completed
6708,สมหญิง ใจดี,repair,14 October 2025,17:00,เรียบร้อย,กท8859,completed
6704,วิภา ดวงดาว,repair,14 October 2025,13:00,เรียบร้อย,กท5564,completed
6701,สมชาย ใจดี,washing,14 October 2025,11:00,ตรวจสอบความสะอาด,กท8766,completed
6711,กิตติชัย พูนสุข,washing,14 October 2025,11:00,ตรวจสอบความสะอาด,กท1442,completed
6701,สมชาย ใจดี,washing,14 October 2025,09:00,ตรวจสอบความสะอาด,กท1600,completed
6713,สมพงษ์ กลิ่นหอม,washing,14 October 2025,16:00,ตรวจสอบความสะอาด,กท2109,completed
6703,ประสิทธิ์ เก่งงาน,repair,14 October 2025,17:00,เรียบร้อย,กท9198,completed
6717,กิตติพงศ์ กล้า,washing,15 October 2025,15:00,ตรวจสอบความสะอาด,กท8703,completed
6701,สมชาย ใจดี,washing,15 October 2025,10:00,ตรวจสอบความสะอาด,กท4824,completed
6714,สมหญิง จิตรดี,repair,15 October 2025,13:00,เรียบร้อย,กท7915,completed
6720,สมหญิง แสงทอง,repair,15 October 2025,17:00,เรียบร้อย,กท5718,process
6717,กิตติพงศ์ กล้า,washing,15 October 2025,17:00,ตรวจสอบความสะอาด,กท2129,completed
6705,กิตติพงศ์ สายชล,washing,15 October 2025,14:00,ตรวจสอบความสะอาด,กท7696,completed
6709,ประเสริฐ สุขใจ,repair,15 October 2025,10:00,เรียบร้อย,กท9785,completed
6706,สุชาติ แสงทอง,repair,15 October 2025,09:00,เรียบร้อย,กท3924,process
6701,สมชาย ใจดี,washing,15 October 2025,17:00,ตรวจสอบความสะอาด,กท5633,completed
6711,กิตติชัย พูนสุข,washing,15 October 2025,17:00,ตรวจสอบความสะอาด,กท6874,completed
6710,วิภาวดี แสงจันทร์,repair,15 October 2025,10:00,เรียบร้อย,กท9310,completed
6705,กิตติพงศ์ สายชล,washing,15 October 2025,14:00,ตรวจสอบความสะอาด,กท2216,process
6706,สุชาติ แสงทอง,repair,16 October 2025,13:00,เรียบร้อย,กท7930,completed
6706,สุชาติ แสงทอง,repair,16 October 2025,17:00,เรียบร้อย,กท4794,completed
6713,สมพงษ์ กลิ่นหอม,washing,16 October 2025,17:00,ตรวจสอบความสะอาด,กท7626,completed
6708,สมหญิง ใจดี,repair,16 October 2025,15:00,เรียบร้อย,กท8157,completed
6718,สุชาติ ใจดี,repair,16 October 2025,13:00,เรียบร้อย,กท4455,completed
6720,สมหญิง แสงทอง,repair,16 October 2025,16:00,เรียบร้อย,กท5890,completed
6701,สมชาย ใจดี,washing,16 October 2025,15:00,ตรวจสอบความสะอาด,กท5842,completed
6706,สุชาติ แสงทอง,repair,16 October 2025,09:00,เรียบร้อย,กท4711,completed
6715,ประเสริฐ กิตติ,repair,16 October 2025,15:00,เรียบร้อย,กท4985,completed
6710,วิภาวดี แสงจันทร์,repair,16 October 2025,17:00,เรียบร้อย,กท1030,completed
6702,สมหญิง รุ่งเรือง,repair,16 October 2025,15:00,เรียบร้อย,กท8715,completed
6713,สมพงษ์ กลิ่นหอม,washing,16 October 2025,13:00,ตรวจสอบความสะอาด,กท2104,process
6707,สมศักดิ์ กล้าหาญ,washing,16 October 2025,15:00,ตรวจสอบความสะอาด,กท8244,completed
6702,สมหญิง รุ่งเรือง,repair,16 October 2025,17:00,เรียบร้อย,กท4644,process
6710,วิภาวดี แสงจันทร์,repair,16 October 2025,13:00,เรียบร้อย,กท2111,completed
6708,สมหญิง ใจดี,repair,16 October 2025,14:00,เรียบร้อย,กท7871,completed
6708,สมหญิง ใจดี,repair,16 October 2025,09:00,เรียบร้อย,กท1579,process
6708,สมหญิง ใจดี,repair,16 October 2025,16:00,เรียบร้อย,กท7367,completed
6708,สมหญิง ใจดี,repair,17 October 2025,15:00,เรียบร้อย,กท5440,process
6709,ประเสริฐ สุขใจ,repair,17 October 2025,17:00,เรียบร้อย,กท7334,completed
6714,สมหญิง จิตรดี,repair,17 October 2025,10:00,เรียบร้อย,กท7969,completed
6717,กิตติพงศ์ กล้า,washing,17 October 2025,11:00,ตรวจสอบความสะอาด,กท2016,completed
6717,กิตติพงศ์ กล้า,washing,17 October 2025,16:00,ตรวจสอบความสะอาด,กท8096,completed
6718,สุชาติ ใจดี,repair,17 October 2025,11:00,เรียบร้อย,กท4368,process
6702,สมหญิง รุ่งเรือง,repair,17 October 2025,16:00,เรียบร้อย,กท4862,completed
6716,วิภา ทองคำ,repair,17 October 2025,15:00,เรียบร้อย,กท5555,completed
6718,สุชาติ ใจดี,repair,17 October 2025,15:00,เรียบร้อย,กท7351,completed
6707,สมศักดิ์ กล้าหาญ,washing,17 October 2025,17:00,ตรวจสอบความสะอาด,กท4163,completed
6712,สุชาดา ทองสุข,repair,17 October 2025,09:00,เรียบร้อย,กท5875,completed
6716,วิภา ทองคำ,repair,17 October 2025,15:00,เรียบร้อย,กท5369,completed
6710,วิภาวดี แสงจันทร์,repair,17 October 2025,09:00,เรียบร้อย,กท6609,completed
6707,สมศักดิ์ กล้าหาญ,washing,17 October 2025,10:00,ตรวจสอบความสะอาด,กท7585,completed
6719,สมศักดิ์ พูนผล,washing,17 October 2025,13:00,ตรวจสอบความสะอาด,กท2875,completed
6716,วิภา ทองคำ,repair,17 October 2025,17:00,เรียบร้อย,กท2583,completed
6708,สมหญิง ใจดี,repair,18 October 2025,17:00,เรียบร้อย,กท1386,completed
6711,กิตติชัย พูนสุข,washing,18 October 2025,16:00,ตรวจสอบความสะอาด,กท9069,completed
6717,กิตติพงศ์ กล้า,washing,18 October 2025,13:00,ตรวจสอบความสะอาด,กท2163,completed
6702,สมหญิง รุ่งเรือง,repair,18 October 2025,14:00,เรียบร้อย,กท6662,completed
6706,สุชาติ แสงทอง,repair,18 October 2025,09:00,เรียบร้อย,กท2852,completed
6705,กิตติพงศ์ สายชล,washing,18 October 2025,10:00,ตรวจสอบความสะอาด,กท1786,completed
6702,สมหญิง รุ่งเรือง,repair,18 October 2025,15:00,เรียบร้อย,กท2864,completed
6710,วิภาวดี แสงจันทร์,repair,18 October 2025,09:00,เรียบร้อย,กท8265,process
6709,ประเสริฐ สุขใจ,repair,18 October 2025,10:00,เรียบร้อย,กท7395,completed
6705,กิตติพงศ์ สายชล,washing,18 October 2025,16:00,ตรวจสอบความสะอาด,กท5495,completed
6716,วิภา ทองคำ,repair,18 October 2025,14:00,เรียบร้อย,กท4952,completed
6716,วิภา ทองคำ,repair,18 October 2025,10:00,เรียบร้อย,กท3491,completed
6718,สุชาติ ใจดี,repair,18 October 2025,17:00,เรียบร้อย,กท7352,completed
6704,วิภา ดวงดาว,repair,18 October 2025,11:00,เรียบร้อย,กท6850,completed
6706,สุชาติ แสงทอง,repair,18 October 2025,16:00,เรียบร้อย,กท5822,process
6707,สมศักดิ์ กล้าหาญ,washing,19 October 2025,17:00,ตรวจสอบความสะอาด,กท9430,completed
6708,สมหญิง ใจดี,repair,19 October 2025,15:00,เรียบร้อย,กท8661,process
6704,วิภา ดวงดาว,repair,19 October 2025,09:00,เรียบร้อย,กท4110,process
6713,สมพงษ์ กลิ่นหอม,washing,19 October 2025,17:00,ตรวจสอบความสะอาด,กท7923,completed
6717,กิตติพงศ์ กล้า,washing,19 October 2025,13:00,ตรวจสอบความสะอาด,กท4485,completed
6707,สมศักดิ์ กล้าหาญ,washing,19 October 2025,11:00,ตรวจสอบความสะอาด,กท7391,completed
6703,ประสิทธิ์ เก่งงาน,repair,19 October 2025,15:00,เรียบร้อย,กท8730,process
6702,สมหญิง รุ่งเรือง,repair,19 October 2025,15:00,เรียบร้อย,กท9927,completed
6704,วิภา ดวงดาว,repair,19 October 2025,10:00,เรียบร้อย,กท5131,completed
6710,วิภาวดี แสงจันทร์,repair,19 October 2025,17:00,เรียบร้อย,กท7207,completed
6718,สุชาติ ใจดี,repair,19 October 2025,15:00,เรียบร้อย,กท7141,completed
6718,สุชาติ ใจดี,repair,19 October 2025,16:00,เรียบร้อย,กท9742,completed
6720,สมหญิง แสงทอง,repair,20 October 2025,17:00,เรียบร้อย,กท5399,completed
6704,วิภา ดวงดาว,repair,20 October 2025,09:00,เรียบร้อย,กท1049,completed
6715,ประเสริฐ กิตติ,repair,20 October 2025,14:00,เรียบร้อย,กท3597,completed
6705,กิตติพงศ์ สายชล,washing,20 October 2025,14:00,ตรวจสอบความสะอาด,กท8395,completed
6709,ประเสริฐ สุขใจ,repair,20 October 2025,13:00,เรียบร้อย,กท3732,completed
6702,สมหญิง รุ่งเรือง,repair,20 October 2025,15:00,เรียบร้อย,กท1273,completed
6715,ประเสริฐ กิตติ,repair,20 October 2025,15:00,เรียบร้อย,กท7509,completed
6707,สมศักดิ์ กล้าหาญ,washing,20 October 2025,17:00,ตรวจสอบความสะอาด,กท3063,completed
6717,กิตติพงศ์ กล้า,washing,20 October 2025,14:00,ตรวจสอบความสะอาด,กท4775,completed
6710,วิภาวดี แสงจันทร์,repair,20 October 2025,09:00,เรียบร้อย,กท4552,completed
6709,ประเสริฐ สุขใจ,repair,20 October 2025,11:00,เรียบร้อย,กท3089,completed
6720,สมหญิง แสงทอง,repair,20 October 2025,15:00,เรียบร้อย,กท6188,completed
6716,วิภา ทองคำ,repair,20 October 2025,09:00,เรียบร้อย,กท9335,completed
6716,วิภา ทองคำ,repair,20 October 2025,10:00,เรียบร้อย,กท1433,completed
6710,วิภาวดี แสงจันทร์,repair,20 October 2025,13:00,เรียบร้อย,กท3367,process
6705,กิตติพงศ์ สายชล,washing,20 October 2025,09:00,ตรวจสอบความสะอาด,กท7503,completed
6714,สมหญิง จิตรดี,repair,20 October 2025,17:00,เรียบร้อย,กท9784,process
6718,สุชาติ ใจดี,repair,21 October 2025,16:00,เรียบร้อย,กท3933,process
6705,กิตติพงศ์ สายชล,washing,21 October 2025,09:00,ตรวจสอบความสะอาด,กท4184,completed
6715,ประเสริฐ กิตติ,repair,21 October 2025,15:00,เรียบร้อย,กท2930,completed
6704,วิภา ดวงดาว,repair,21 October 2025,09:00,เรียบร้อย,กท8844,completed
6708,สมหญิง ใจดี,repair,21 October 2025,10:00,เรียบร้อย,กท9490,completed
6704,วิภา ดวงดาว,repair,21 October 2025,11:00,เรียบร้อย,กท5364,process
6717,กิตติพงศ์ กล้า,washing,21 October 2025,14:00,ตรวจสอบความสะอาด,กท5635,completed
6704,วิภา ดวงดาว,repair,21 October 2025,17:00,เรียบร้อย,กท9567,completed
6708,สมหญิง ใจดี,repair,21 October 2025,09:00,เรียบร้อย,กท8836,completed
6720,สมหญิง แสงทอง,repair,21 October 2025,14:00,เรียบร้อย,กท9682,completed
6719,สมศักดิ์ พูนผล,washing,21 October 2025,10:00,ตรวจสอบความสะอาด,กท6272,completed
6715,ประเสริฐ กิตติ,repair,21 October 2025,14:00,เรียบร้อย,กท4509,completed
6720,สมหญิง แสงทอง,repair,21 October 2025,11:00,เรียบร้อย,กท7664,completed
6704,วิภา ดวงดาว,repair,21 October 2025,16:00,เรียบร้อย,กท9142,completed
6709,ประเสริฐ สุขใจ,repair,21 October 2025,14:00,เรียบร้อย,กท3064,completed
6702,สมหญิง รุ่งเรือง,repair,22 October 2025,13:00,เรียบร้อย,กท1963,completed
6704,วิภา ดวงดาว,repair,22 October 2025,13:00,เรียบร้อย,กท2308,process
6720,สมหญิง แสงทอง,repair,22 October 2025,16:00,เรียบร้อย,กท5322,completed
6715,ประเสริฐ กิตติ,repair,22 October 2025,11:00,เรียบร้อย,กท5942,completed
6716,วิภา ทองคำ,repair,22 October 2025,10:00,เรียบร้อย,กท5208,completed
6704,วิภา ดวงดาว,repair,22 October 2025,11:00,เรียบร้อย,กท8024,process
6717,กิตติพงศ์ กล้า,washing,22 October 2025,17:00,ตรวจสอบความสะอาด,กท5258,completed
6713,สมพงษ์ กลิ่นหอม,washing,22 October 2025,17:00,ตรวจสอบความสะอาด,กท3886,completed
6701,สมชาย ใจดี,washing,22 October 2025,16:00,ตรวจสอบความสะอาด,กท9583,process
6704,วิภา ดวงดาว,repair,22 October 2025,15:00,เรียบร้อย,กท6267,process
6704,วิภา ดวงดาว,repair,22 October 2025,09:00,เรียบร้อย,กท9421,completed
6710,วิภาวดี แสงจันทร์,repair,22 October 2025,16:00,เรียบร้อย,กท8190,completed
6718,สุชาติ ใจดี,repair,22 October 2025,16:00,เรียบร้อย,กท4223,completed
6717,กิตติพงศ์ กล้า,washing,22 October 2025,17:00,ตรวจสอบความสะอาด,กท2137,completed
6714,สมหญิง จิตรดี,repair,22 October 2025,16:00,เรียบร้อย,กท1736,completed
6711,กิตติชัย พูนสุข,washing,22 October 2025,17:00,ตรวจสอบความสะอาด,กท9169,completed
6720,สมหญิง แสงทอง,repair,23 October 2025,14:00,เรียบร้อย,กท5371,process
6708,สมหญิง ใจดี,repair,23 October 2025,16:00,เรียบร้อย,กท9138,completed
6712,สุชาดา ทองสุข,repair,23 October 2025,16:00,เรียบร้อย,กท4603,completed
6720,สมหญิง แสงทอง,repair,23 October 2025,09:00,เรียบร้อย,กท1400,completed
6708,สมหญิง ใจดี,repair,23 October 2025,09:00,เรียบร้อย,กท9606,completed
6702,สมหญิง รุ่งเรือง,repair,23 October 2025,13:00,เรียบร้อย,กท2273,completed
6709,ประเสริฐ สุขใจ,repair,23 October 2025,17:00,เรียบร้อย,กท4542,completed
6707,สมศักดิ์ กล้าหาญ,washing,23 October 2025,16:00,ตรวจสอบความสะอาด,กท7415,completed
6711,กิตติชัย พูนสุข,washing,23 October 2025,14:00,ตรวจสอบความสะอาด,กท6404,completed
6701,สมชาย ใจดี,washing,23 October 2025,14:00,ตรวจสอบความสะอาด,กท6668,completed
6716,วิภา ทองคำ,repair,23 October 2025,13:00,เรียบร้อย,กท6686,completed
6705,กิตติพงศ์ สายชล,washing,23 October 2025,16:00,ตรวจสอบความสะอาด,กท3458,completed
6720,สมหญิง แสงทอง,repair,23 October 2025,17:00,เรียบร้อย,กท4964,process
6712,สุชาดา ทองสุข,repair,24 October 2025,11:00,เรียบร้อย,กท7586,process
6715,ประเสริฐ กิตติ,repair,24 October 2025,10:00,เรียบร้อย,กท8737,process
6719,สมศักดิ์ พูนผล,washing,24 October 2025,13:00,ตรวจสอบความสะอาด,กท7085,completed
6712,สุชาดา ทองสุข,repair,24 October 2025,17:00,เรียบร้อย,กท8945,completed
6710,วิภาวดี แสงจันทร์,repair,24 October 2025,13:00,เรียบร้อย,กท7750,completed
6713,สมพงษ์ กลิ่นหอม,washing,24 October 2025,14:00,ตรวจสอบความสะอาด,กท3541,process
6707,สมศักดิ์ กล้าหาญ,washing,24 October 2025,10:00,ตรวจสอบความสะอาด,กท2115,completed
6703,ประสิทธิ์ เก่งงาน,repair,24 October 2025,14:00,เรียบร้อย,กท1129,process
6718,สุชาติ ใจดี,repair,24 October 2025,09:00,เรียบร้อย,กท2007,completed
6715,ประเสริฐ กิตติ,repair,24 October 2025,14:00,เรียบร้อย,กท2486,completed
6714,สมหญิง จิตรดี,repair,24 October 2025,14:00,เรียบร้อย,กท2778,completed
6718,สุชาติ ใจดี,repair,24 October 2025,13:00,เรียบร้อย,กท9130,process
6710,วิภาวดี แสงจันทร์,repair,25 October 2025,10:00,เรียบร้อย,กท8179,completed
6712,สุชาดา ทองสุข,repair,25 October 2025,17:00,เรียบร้อย,กท5696,completed
6717,กิตติพงศ์ กล้า,washing,25 October 2025,15:00,ตรวจสอบความสะอาด,กท5338,completed
6717,กิตติพงศ์ กล้า,washing,25 October 2025,13:00,ตรวจสอบความสะอาด,กท3787,completed
6709,ประเสริฐ สุขใจ,repair,25 October 2025,10:00,เรียบร้อย,กท3776,completed
6717,กิตติพงศ์ กล้า,washing,25 October 2025,11:00,ตรวจสอบความสะอาด,กท5000,completed
6703,ประสิทธิ์ เก่งงาน,repair,25 October 2025,09:00,เรียบร้อย,กท2028,completed
6720,สมหญิง แสงทอง,repair,25 October 2025,17:00,เรียบร้อย,กท4010,completed
6713,สมพงษ์ กลิ่นหอม,washing,25 October 2025,17:00,ตรวจสอบความสะอาด,กท7083,process
6702,สมหญิง รุ่งเรือง,repair,25 October 2025,11:00,เรียบร้อย,กท7880,completed
6703,ประสิทธิ์ เก่งงาน,repair,25 October 2025,17:00,เรียบร้อย,กท2281,completed
6706,สุชาติ แสงทอง,repair,25 October 2025,14:00,เรียบร้อย,กท4489,completed
6703,ประสิทธิ์ เก่งงาน,repair,25 October 2025,16:00,เรียบร้อย,กท4154,process
6716,วิภา ทองคำ,repair,25 October 2025,16:00,เรียบร้อย,กท7673,completed
6717,กิตติพงศ์ กล้า,washing,25 October 2025,17:00,ตรวจสอบความสะอาด,กท2600,process
6705,กิตติพงศ์ สายชล,washing,25 October 2025,13:00,ตรวจสอบความสะอาด,กท8626,completed
